192.168.202.1 - - [19/Jul/2014:03:27:26 +0800] "GET /CFIDE/componentutils/cfcexplorer.cfc?method=getcfcinhtml&name=CFIDE.adminapi.administrator&path=../../../../license.html HTTP/1.1" 200 97
192.168.202.1 - - [19/Jul/2014:03:27:26 +0800] "GET /webalizer/ HTTP/1.1" 200 97
192.168.202.1 - - [19/Jul/2014:03:27:26 +0800] "GET / HTTP/1.1" 200 51
192.168.202.1 - - [19/Jul/2014:03:27:26 +0800] "GET /Album/?mode=album&album=..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2Fetc&dispsize=640&start=0 HTTP/1.1" 200 97
192.168.202.1 - - [19/Jul/2014:03:27:26 +0800] "GET /index.php HTTP/1.1" 200 97
192.168.202.1 - - [19/Jul/2014:03:27:26 +0800] "GET / HTTP/1.1" 200 51
192.168.202.1 - - [19/Jul/2014:03:27:26 +0800] "GET /vtiger HTTP/1.1" 200 97
192.168.202.1 - - [19/Jul/2014:03:27:26 +0800] "GET /vtigercrm HTTP/1.1" 200 97
192.168.202.1 - - [19/Jul/2014:03:27:26 +0800] "GET /crm HTTP/1.1" 200 97
192.168.202.1 - - [19/Jul/2014:03:27:26 +0800] "GET /%../../../../../../../../../../../boot.ini HTTP/1.0" 400 -
192.168.202.1 - - [19/Jul/2014:03:27:27 +0800] "GET /servlet/admin?category=server&method=listAll&Authorization=Digest+username%3D%22admin%22%2C+response%3D%22ae9f86d6beaa3f9ecb9a5b7e072a4138%22%2C+nonce%3D%222b089ba7985a883ab2eddcd3539a6c94%22%2C+realm%3D%22adminRealm%22%2C+uri%3D%22%2Fservlet%2Fadmin%22&service= HTTP/1.0" 200 86
192.168.202.1 - - [19/Jul/2014:03:27:27 +0800] "GET /phpMyAdmin/Documentation.html HTTP/1.1" 200 97
192.168.202.1 - - [19/Jul/2014:03:27:27 +0800] "GET /phpMyAdmin/doc/html/index.html HTTP/1.1" 200 97
192.168.202.1 - - [19/Jul/2014:03:27:27 +0800] "GET /phpmyadmin/Documentation.html HTTP/1.1" 200 97
192.168.202.1 - - [19/Jul/2014:03:27:27 +0800] "GET /phpmyadmin/doc/html/index.html HTTP/1.1" 200 97
192.168.202.1 - - [19/Jul/2014:03:27:27 +0800] "GET /pma/Documentation.html HTTP/1.1" 200 97
192.168.202.1 - - [19/Jul/2014:03:27:27 +0800] "GET /pma/doc/html/index.html HTTP/1.1" 200 97
